id,sceneId,roomId,roomType,nOrigPersImgs,genPersImgIndices
scene_00086_r145468,scene_00086,145468,balcony,2,0-71
scene_00086_r145462,scene_00086,145462,bedroom,5,72-143
scene_00086_r145465,scene_00086,145465,balcony,3,144-215
scene_00086_r145461,scene_00086,145461,living room,5,216-287
scene_00086_r145466,scene_00086,145466,bathroom,2,288-359
scene_00086_r145464,scene_00086,145464,kitchen,4,360-431
scene_00086_r145463,scene_00086,145463,bedroom,5,432-503
scene_00086_r145467,scene_00086,145467,bedroom,4,504-575
scene_00087_r558087,scene_00087,558087,bathroom,4,0-71
scene_00087_r557839,scene_00087,557839,bathroom,1,72-143
scene_00087_r557463,scene_00087,557463,bedroom,3,144-215
scene_00087_r557357,scene_00087,557357,living room,5,216-287
scene_00087_r560999,scene_00087,560999,balcony,5,288-359
scene_00087_r557922,scene_00087,557922,bedroom,4,360-431
scene_00087_r558621,scene_00087,558621,bedroom,5,432-503
scene_00088_r8418,scene_00088,8418,kitchen,4,0-71
scene_00088_r5881,scene_00088,5881,bedroom,5,72-143
scene_00088_r5885,scene_00088,5885,balcony,5,144-215
scene_00088_r5877,scene_00088,5877,living room,4,216-287
scene_00088_r5887,scene_00088,5887,bathroom,1,288-359
scene_00088_r5889,scene_00088,5889,bathroom,5,360-431
scene_00088_r10025,scene_00088,10025,study,5,432-503
scene_00088_r5879,scene_00088,5879,bedroom,5,504-575
scene_00089_r6502,scene_00089,6502,kitchen,2,0-71
scene_00089_r570,scene_00089,570,bedroom,5,72-143
scene_00089_r8261,scene_00089,8261,study,5,144-215
scene_00089_r388,scene_00089,388,bathroom,4,216-287
scene_00089_r8736,scene_00089,8736,balcony,5,288-359
scene_00089_r7481,scene_00089,7481,bedroom,5,360-431
scene_00089_r730,scene_00089,730,living room,4,432-503
scene_00089_r269,scene_00089,269,bedroom,4,504-575
scene_00089_r7050,scene_00089,7050,dining room,5,576-647
scene_00089_r4002,scene_00089,4002,balcony,2,648-719
scene_00090_r1003477,scene_00090,1003477,living room,3,0-71
scene_00090_r621037,scene_00090,621037,living room,4,72-143
scene_00090_r621034,scene_00090,621034,living room,4,144-215
scene_00091_r3187,scene_00091,3187,balcony,1,0-71
scene_00091_r2074,scene_00091,2074,bedroom,5,72-143
scene_00091_r577,scene_00091,577,living room,5,144-215
scene_00091_r968148,scene_00091,968148,corridor,4,216-287
scene_00091_r1991,scene_00091,1991,undefined,2,288-359
scene_00091_r1023,scene_00091,1023,bedroom,5,360-431
scene_00091_r30906,scene_00091,30906,undefined,4,432-503
scene_00091_r17026,scene_00091,17026,dining room,5,504-575
scene_00091_r3286,scene_00091,3286,bathroom,2,576-647
scene_00092_r291,scene_00092,291,bedroom,5,0-71
scene_00092_r698245,scene_00092,698245,living room,5,72-143
scene_00092_r697860,scene_00092,697860,balcony,5,144-215
scene_00092_r702530,scene_00092,702530,bathroom,1,216-287
scene_00092_r110,scene_00092,110,store room,3,288-359
scene_00092_r703300,scene_00092,703300,bathroom,0,360-431
scene_00092_r705145,scene_00092,705145,kitchen,4,432-503
scene_00092_r701248,scene_00092,701248,bedroom,5,504-575
scene_00092_r199,scene_00092,199,bedroom,5,576-647
scene_00093_r261,scene_00093,261,living room,4,0-71
scene_00093_r1357,scene_00093,1357,bathroom,4,72-143
scene_00093_r2731,scene_00093,2731,bedroom,5,144-215
scene_00093_r1276,scene_00093,1276,bedroom,5,216-287
scene_00093_r1734,scene_00093,1734,kitchen,3,288-359
scene_00093_r1928,scene_00093,1928,study,5,360-431
scene_00093_r3200,scene_00093,3200,bathroom,3,432-503
scene_00094_r302076,scene_00094,302076,bedroom,5,0-71
scene_00094_r302081,scene_00094,302081,kitchen,4,72-143
scene_00094_r302075,scene_00094,302075,living room,5,144-215
scene_00094_r302078,scene_00094,302078,undefined,3,216-287
scene_00094_r302080,scene_00094,302080,bathroom,4,288-359
scene_00094_r302077,scene_00094,302077,bedroom,4,360-431
scene_00095_r27280,scene_00095,27280,bedroom,5,0-71
scene_00095_r27351,scene_00095,27351,bedroom,5,72-143
scene_00095_r27083,scene_00095,27083,living room,5,144-215
scene_00095_r27148,scene_00095,27148,kitchen,5,216-287
scene_00095_r27215,scene_00095,27215,bathroom,4,288-359
scene_00096_r566,scene_00096,566,balcony,4,0-71
scene_00096_r1254,scene_00096,1254,living room,4,72-143
scene_00096_r2139,scene_00096,2139,bedroom,5,144-215
scene_00096_r2025,scene_00096,2025,bathroom,2,216-287
scene_00096_r357003,scene_00096,357003,balcony,4,288-359
scene_00096_r388,scene_00096,388,bedroom,4,360-431
scene_00096_r308,scene_00096,308,bedroom,5,432-503
scene_00096_r143,scene_00096,143,kitchen,2,504-575
scene_00096_r2145,scene_00096,2145,bathroom,4,576-647
scene_00097_r752,scene_00097,752,kitchen,4,0-71
scene_00097_r143,scene_00097,143,bedroom,5,72-143
scene_00097_r348,scene_00097,348,balcony,4,144-215
scene_00097_r263,scene_00097,263,bedroom,5,216-287
scene_00097_r601,scene_00097,601,balcony,0,288-359
scene_00097_r984,scene_00097,984,living room,5,360-431
scene_00097_r204,scene_00097,204,bathroom,3,432-503
scene_00098_r322903,scene_00098,322903,bedroom,4,0-71
scene_00098_r288,scene_00098,288,kitchen,3,72-143
scene_00098_r139,scene_00098,139,bathroom,4,144-215
scene_00098_r318766,scene_00098,318766,living room,5,216-287
scene_00098_r345,scene_00098,345,study,3,288-359
scene_00098_r310,scene_00098,310,balcony,2,360-431
scene_00098_r319085,scene_00098,319085,balcony,3,432-503
scene_00098_r336,scene_00098,336,bedroom,3,504-575
scene_00099_r83973,scene_00099,83973,bedroom,5,0-71
scene_00099_r83979,scene_00099,83979,kitchen,5,72-143
scene_00099_r83983,scene_00099,83983,bathroom,5,144-215
scene_00099_r83977,scene_00099,83977,study,5,216-287
scene_00099_r83975,scene_00099,83975,bedroom,5,288-359
scene_00099_r83971,scene_00099,83971,living room,5,360-431
scene_00100_r286,scene_00100,286,bedroom,5,0-71
scene_00100_r249,scene_00100,249,balcony,2,72-143
scene_00100_r442,scene_00100,442,living room,5,144-215
scene_00100_r316,scene_00100,316,bedroom,5,216-287
scene_00100_r288,scene_00100,288,store room,2,288-359
scene_00100_r353,scene_00100,353,living room,2,360-431
scene_00100_r314,scene_00100,314,bathroom,4,432-503
scene_00100_r351,scene_00100,351,bathroom,3,504-575
scene_00100_r444,scene_00100,444,balcony,2,576-647
scene_00100_r418,scene_00100,418,kitchen,4,648-719
scene_00100_r236,scene_00100,236,study,4,720-791
scene_00101_r1562,scene_00101,1562,dining room,4,0-71
scene_00101_r2544,scene_00101,2544,store room,4,72-143
scene_00101_r320,scene_00101,320,bedroom,5,144-215
scene_00101_r426,scene_00101,426,bathroom,5,216-287
scene_00101_r143,scene_00101,143,kitchen,2,288-359
scene_00101_r951,scene_00101,951,living room,5,360-431
scene_00101_r649,scene_00101,649,bedroom,4,432-503
scene_00102_r672454,scene_00102,672454,kitchen,5,0-71
scene_00102_r674767,scene_00102,674767,living room,5,72-143
scene_00103_r141,scene_00103,141,undefined,5,0-71
scene_00104_r3260,scene_00104,3260,bathroom,3,0-71
scene_00104_r2792,scene_00104,2792,bathroom,4,72-143
scene_00104_r2960,scene_00104,2960,bedroom,5,144-215
scene_00104_r3090,scene_00104,3090,bedroom,5,216-287
scene_00104_r3942,scene_00104,3942,living room,5,288-359
scene_00104_r4292,scene_00104,4292,balcony,5,360-431
scene_00104_r4027,scene_00104,4027,bedroom,5,432-503
scene_00105_r1692,scene_00105,1692,balcony,1,0-71
scene_00105_r830,scene_00105,830,living room,4,72-143
scene_00105_r2751,scene_00105,2751,bathroom,3,144-215
scene_00105_r1108,scene_00105,1108,kitchen,4,216-287
scene_00106_r1640,scene_00106,1640,undefined,5,0-71
scene_00106_r2705,scene_00106,2705,study,5,72-143
scene_00106_r1935,scene_00106,1935,bedroom,4,144-215
scene_00106_r9140,scene_00106,9140,undefined,5,216-287
scene_00106_r4740,scene_00106,4740,balcony,3,288-359
scene_00106_r2194,scene_00106,2194,bathroom,5,360-431
scene_00106_r3871,scene_00106,3871,living room,5,432-503
scene_00106_r143,scene_00106,143,undefined,4,504-575
scene_00106_r8718,scene_00106,8718,kitchen,3,576-647
scene_00106_r1445,scene_00106,1445,bathroom,5,648-719
scene_00106_r908,scene_00106,908,balcony,3,720-791
scene_00106_r2311,scene_00106,2311,undefined,5,792-863
scene_00107_r132,scene_00107,132,bedroom,5,0-71
scene_00107_r837807,scene_00107,837807,living room,4,72-143
scene_00107_r836869,scene_00107,836869,bathroom,4,144-215
scene_00107_r834174,scene_00107,834174,bedroom,5,216-287
scene_00107_r166,scene_00107,166,bathroom,4,288-359
scene_00107_r843381,scene_00107,843381,balcony,2,360-431
scene_00107_r844426,scene_00107,844426,bathroom,4,432-503
scene_00108_r857900,scene_00108,857900,living room,5,0-71
scene_00108_r272,scene_00108,272,bathroom,2,72-143
scene_00108_r857191,scene_00108,857191,study,5,144-215
scene_00108_r856961,scene_00108,856961,bedroom,5,216-287
scene_00108_r257,scene_00108,257,bedroom,5,288-359
scene_00109_r222,scene_00109,222,bathroom,3,0-71
scene_00109_r224,scene_00109,224,living room,5,72-143
scene_00109_r139,scene_00109,139,bedroom,4,144-215
scene_00109_r172,scene_00109,172,bedroom,5,216-287
scene_00110_r5146,scene_00110,5146,bathroom,2,0-71
scene_00110_r301,scene_00110,301,study,5,72-143
scene_00110_r2252,scene_00110,2252,balcony,5,144-215
scene_00110_r583,scene_00110,583,bathroom,4,216-287
scene_00110_r2152,scene_00110,2152,living room,4,288-359
scene_00110_r143,scene_00110,143,bedroom,5,360-431
scene_00110_r1632,scene_00110,1632,kitchen,4,432-503
scene_00110_r21770,scene_00110,21770,balcony,2,504-575
scene_00110_r778,scene_00110,778,bedroom,5,576-647
scene_00110_r27018,scene_00110,27018,store room,1,648-719
scene_00111_r242,scene_00111,242,bedroom,5,0-71
scene_00111_r141,scene_00111,141,kitchen,3,72-143
scene_00111_r2705,scene_00111,2705,bathroom,5,144-215
scene_00111_r574,scene_00111,574,living room,5,216-287
scene_00111_r1198,scene_00111,1198,undefined,5,288-359
scene_00112_r251,scene_00112,251,bedroom,4,0-71
scene_00113_r159,scene_00113,159,kitchen,5,0-71
scene_00114_r337,scene_00114,337,bathroom,5,0-71
scene_00114_r479,scene_00114,479,kitchen,3,72-143
scene_00114_r4915,scene_00114,4915,undefined,5,144-215
scene_00114_r182,scene_00114,182,bathroom,4,216-287
scene_00114_r903,scene_00114,903,undefined,0,288-359
scene_00114_r402,scene_00114,402,dining room,5,360-431
scene_00114_r696,scene_00114,696,dining room,5,432-503
scene_00114_r141,scene_00114,141,bathroom,4,504-575
scene_00115_r70958,scene_00115,70958,store room,5,0-71
scene_00115_r5614,scene_00115,5614,living room,5,72-143
scene_00115_r13630,scene_00115,13630,bathroom,1,144-215
scene_00115_r16450,scene_00115,16450,bedroom,5,216-287
scene_00115_r410,scene_00115,410,study,3,288-359
scene_00115_r708,scene_00115,708,kitchen,5,360-431
scene_00115_r42629,scene_00115,42629,undefined,1,432-503
scene_00115_r5851,scene_00115,5851,bedroom,5,504-575
scene_00115_r13144,scene_00115,13144,bathroom,3,576-647
scene_00115_r203,scene_00115,203,bedroom,5,648-719
scene_00115_r53678,scene_00115,53678,balcony,3,720-791
scene_00116_r1500,scene_00116,1500,living room,4,0-71
scene_00116_r172,scene_00116,172,kitchen,2,72-143
scene_00116_r286,scene_00116,286,balcony,2,144-215
scene_00116_r1068,scene_00116,1068,bathroom,4,216-287
scene_00116_r2420,scene_00116,2420,bedroom,5,288-359
scene_00116_r1346,scene_00116,1346,bathroom,3,360-431
scene_00116_r1909,scene_00116,1909,bedroom,5,432-503
scene_00116_r958,scene_00116,958,studio,5,504-575
scene_00117_r161,scene_00117,161,undefined,5,0-71
scene_00118_r159,scene_00118,159,undefined,5,0-71
scene_00119_r159,scene_00119,159,kitchen,3,0-71
scene_00120_r305,scene_00120,305,living room,4,0-71
scene_00120_r280,scene_00120,280,bathroom,5,72-143
scene_00121_r67751,scene_00121,67751,living room,5,0-71
scene_00121_r67756,scene_00121,67756,bathroom,2,72-143
scene_00121_r67752,scene_00121,67752,bedroom,4,144-215
scene_00121_r67758,scene_00121,67758,undefined,1,216-287
scene_00121_r310370,scene_00121,310370,undefined,1,288-359
scene_00121_r67755,scene_00121,67755,study,4,360-431
scene_00121_r67757,scene_00121,67757,kitchen,5,432-503
scene_00121_r67754,scene_00121,67754,balcony,3,504-575
scene_00121_r67753,scene_00121,67753,bedroom,5,576-647
scene_00122_r211,scene_00122,211,living room,3,0-71
scene_00122_r143,scene_00122,143,balcony,4,72-143
scene_00122_r1488211162,scene_00122,1488211162,undefined,4,144-215
scene_00122_r912,scene_00122,912,bedroom,5,216-287
scene_00122_r1773,scene_00122,1773,bathroom,3,288-359
scene_00122_r286,scene_00122,286,bedroom,4,360-431
scene_00122_r1488205141,scene_00122,1488205141,bathroom,2,432-503
scene_00122_r1488208915,scene_00122,1488208915,corridor,3,504-575
scene_00122_r1488214654,scene_00122,1488214654,undefined,5,576-647
scene_00123_r10055,scene_00123,10055,undefined,2,0-71
scene_00123_r1890,scene_00123,1890,kitchen,4,72-143
scene_00123_r824,scene_00123,824,undefined,3,144-215
scene_00123_r9954,scene_00123,9954,undefined,4,216-287
scene_00123_r9670,scene_00123,9670,living room,5,288-359
scene_00123_r1412,scene_00123,1412,bedroom,5,360-431
scene_00123_r1195,scene_00123,1195,bedroom,5,432-503
scene_00123_r1700,scene_00123,1700,bedroom,5,504-575
scene_00123_r936,scene_00123,936,undefined,4,576-647
scene_00123_r1609,scene_00123,1609,balcony,2,648-719
scene_00124_r1890,scene_00124,1890,kitchen,5,0-71
scene_00124_r9954,scene_00124,9954,undefined,4,72-143
scene_00124_r9670,scene_00124,9670,living room,5,144-215
scene_00124_r1412,scene_00124,1412,bedroom,4,216-287
scene_00124_r936,scene_00124,936,undefined,3,288-359
scene_00124_r10055,scene_00124,10055,undefined,1,360-431
scene_00124_r1195,scene_00124,1195,bedroom,5,432-503
scene_00124_r1700,scene_00124,1700,bedroom,5,504-575
scene_00124_r824,scene_00124,824,undefined,4,576-647
scene_00124_r1609,scene_00124,1609,balcony,2,648-719
scene_00125_r11921,scene_00125,11921,balcony,4,0-71
scene_00125_r1098,scene_00125,1098,bedroom,4,72-143
scene_00125_r36032,scene_00125,36032,study,5,144-215
scene_00125_r2562,scene_00125,2562,bedroom,5,216-287
scene_00125_r36328,scene_00125,36328,bathroom,3,288-359
scene_00125_r36423,scene_00125,36423,kitchen,4,360-431
scene_00125_r2657,scene_00125,2657,bathroom,5,432-503
scene_00125_r311,scene_00125,311,living room,5,504-575
scene_00126_r1244,scene_00126,1244,kitchen,3,0-71
scene_00126_r749,scene_00126,749,undefined,5,72-143
scene_00126_r6118,scene_00126,6118,study,5,144-215
scene_00126_r524,scene_00126,524,studio,3,216-287
scene_00126_r346,scene_00126,346,balcony,2,288-359
scene_00126_r955,scene_00126,955,living room,5,360-431
scene_00126_r1141,scene_00126,1141,bathroom,1,432-503
scene_00126_r2300,scene_00126,2300,bathroom,1,504-575
scene_00126_r460,scene_00126,460,bedroom,5,576-647
scene_00126_r4390,scene_00126,4390,balcony,2,648-719
scene_00126_r829,scene_00126,829,bedroom,5,720-791
scene_00127_r3557,scene_00127,3557,bedroom,5,0-71
scene_00127_r142630,scene_00127,142630,kitchen,3,72-143
scene_00127_r2010,scene_00127,2010,studio,3,144-215
scene_00127_r1001482,scene_00127,1001482,bedroom,5,216-287
scene_00127_r601,scene_00127,601,bedroom,5,288-359
scene_00127_r698,scene_00127,698,bathroom,2,360-431
scene_00127_r2639,scene_00127,2639,balcony,2,432-503
scene_00127_r402,scene_00127,402,bathroom,1,504-575
scene_00127_r2347,scene_00127,2347,living room,5,576-647
scene_00128_r159,scene_00128,159,undefined,5,0-71
scene_00129_r142,scene_00129,142,bedroom,5,0-71
scene_00129_r317,scene_00129,317,undefined,0,72-143
scene_00129_r193,scene_00129,193,balcony,3,144-215
scene_00129_r336,scene_00129,336,bathroom,3,216-287
scene_00129_r208,scene_00129,208,undefined,0,288-359
scene_00129_r133,scene_00129,133,bedroom,5,360-431
scene_00129_r298,scene_00129,298,kitchen,3,432-503
scene_00129_r166,scene_00129,166,undefined,1,504-575
scene_00129_r357,scene_00129,357,living room,5,576-647
scene_00130_r8517,scene_00130,8517,bedroom,5,0-71
scene_00130_r1502,scene_00130,1502,bedroom,5,72-143
scene_00130_r3241,scene_00130,3241,bathroom,2,144-215
scene_00130_r1715,scene_00130,1715,balcony,4,216-287
scene_00130_r9164,scene_00130,9164,kitchen,4,288-359
scene_00130_r2324,scene_00130,2324,study,5,360-431
scene_00130_r3112,scene_00130,3112,living room,5,432-503
scene_00131_r757,scene_00131,757,living room,5,0-71
scene_00132_r1184,scene_00132,1184,store room,3,0-71
scene_00132_r3194,scene_00132,3194,balcony,5,72-143
scene_00132_r12336,scene_00132,12336,bedroom,5,144-215
scene_00132_r337,scene_00132,337,bathroom,4,216-287
scene_00132_r396,scene_00132,396,bedroom,4,288-359
scene_00132_r702,scene_00132,702,kitchen,2,360-431
scene_00132_r1631,scene_00132,1631,bedroom,5,432-503
scene_00132_r2849,scene_00132,2849,balcony,4,504-575
scene_00132_r255,scene_00132,255,living room,5,576-647
scene_00132_r2436,scene_00132,2436,bathroom,2,648-719
scene_00132_r1829,scene_00132,1829,undefined,1,720-791
scene_00133_r8504,scene_00133,8504,bedroom,5,0-71
scene_00133_r1516,scene_00133,1516,bathroom,1,72-143
scene_00133_r328,scene_00133,328,living room,5,144-215
scene_00133_r681,scene_00133,681,studio,5,216-287
scene_00133_r23727,scene_00133,23727,balcony,3,288-359
scene_00133_r1823,scene_00133,1823,kitchen,3,360-431
scene_00133_r1959,scene_00133,1959,undefined,0,432-503
scene_00133_r624,scene_00133,624,bathroom,0,504-575
scene_00133_r501,scene_00133,501,balcony,5,576-647
scene_00133_r1205,scene_00133,1205,bedroom,5,648-719
scene_00133_r880,scene_00133,880,bedroom,5,720-791
scene_00134_r1256,scene_00134,1256,balcony,1,0-71
scene_00134_r614,scene_00134,614,living room,5,72-143
scene_00134_r993,scene_00134,993,balcony,1,144-215
scene_00134_r851,scene_00134,851,bedroom,5,216-287
scene_00134_r914,scene_00134,914,bedroom,3,288-359
scene_00134_r1493,scene_00134,1493,bathroom,2,360-431
scene_00134_r1710,scene_00134,1710,kitchen,4,432-503
scene_00134_r2096,scene_00134,2096,bathroom,4,504-575
scene_00134_r1959,scene_00134,1959,bedroom,5,576-647
scene_00134_r8294,scene_00134,8294,store room,5,648-719
scene_00135_r312,scene_00135,312,kitchen,4,0-71
scene_00135_r1496,scene_00135,1496,balcony,5,72-143
scene_00135_r2454,scene_00135,2454,bedroom,5,144-215
scene_00135_r470,scene_00135,470,balcony,5,216-287
scene_00135_r3788,scene_00135,3788,undefined,5,288-359
scene_00135_r14966,scene_00135,14966,bathroom,3,360-431
scene_00135_r3421,scene_00135,3421,undefined,5,432-503
